Partida,Tiempo,Cantidad_palabras_a_adivinar,Nombre_del_evento,Nick,Genero,Edad,Estado,Palabra,Nivel
26,1624480596.316885,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
26,1624480598.07266,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
26,1624480600.9927049,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
26,1624480603.2529325,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
26,1624480604.4770553,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
26,1624480606.2071104,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
26,1624480607.4544792,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
26,1624480609.8137476,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
26,1624480612.044902,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
26,1624480613.710567,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
26,1624480615.4404848,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
26,1624480617.5730767,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
26,1624480618.556513,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
26,1624480618.85806,6,fin,akira,Mujer,22,finalizada,,1
27,1624480624.8463748,6,inicio_partida,akira,Mujer,22,,,1
27,1624480632.527157,6,intento,akira,Mujer,22,error,The Royal Tutor,1
27,1624480634.5200999,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
27,1624480636.5263777,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
27,1624480637.9707084,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
27,1624480639.8184612,6,intento,akira,Mujer,22,ok,The Royal Tutor,1
27,1624480641.4025905,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
27,1624480643.3865895,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
27,1624480645.364836,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
27,1624480647.4996734,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
27,1624480650.0580719,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
27,1624480651.2825522,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
27,1624480651.5842564,6,fin,akira,Mujer,22,finalizada,,1
28,1624480658.2860022,6,inicio_partida,akira,Mujer,22,,,1
28,1624480661.1842587,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
28,1624480662.9538274,6,intento,akira,Mujer,22,ok,The Royal Tutor,1
28,1624480665.2698245,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
28,1624480666.9684052,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
28,1624480668.5824187,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
28,1624480670.9408383,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
28,1624480672.149535,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
28,1624480674.22039,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
28,1624480675.7383466,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
28,1624480677.9637954,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
28,1624480679.4366512,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
28,1624480681.8125174,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
28,1624480682.7417397,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
28,1624480683.0428119,6,fin,akira,Mujer,22,finalizada,,1
29,1624480686.8772066,6,inicio_partida,akira,Mujer,22,,,1
29,1624480688.9165318,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
29,1624480691.317908,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
29,1624480693.1938553,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
29,1624480694.8176174,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
29,1624480696.8326294,6,intento,akira,Mujer,22,ok,The Royal Tutor,1
29,1624480698.434772,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
29,1624480700.8509367,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
29,1624480703.7003677,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
29,1624480706.108332,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
29,1624480707.6675985,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
29,1624480709.1066043,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
29,1624480711.1562908,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
29,1624480713.6535654,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
29,1624480714.7002437,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
29,1624480715.0015507,6,fin,akira,Mujer,22,finalizada,,1
30,1624480719.7321253,6,inicio_partida,akira,Mujer,22,,,1
30,1624480723.2651362,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
30,1624480725.2469885,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
30,1624480727.4743173,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
30,1624480729.3082414,6,intento,akira,Mujer,22,error,The Royal Tutor,1
30,1624480731.248895,6,intento,akira,Mujer,22,ok,The Royal Tutor,1
30,1624480733.0357945,6,intento,akira,Mujer,22,error,Battle Girls - Time Paradox,1
30,1624480735.1974235,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
30,1624480737.7296262,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
30,1624480739.013393,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
30,1624480740.1880784,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
30,1624480740.489659,6,fin,akira,Mujer,22,finalizada,,1
31,1624480745.2677255,6,inicio_partida,akira,Mujer,22,,,1
31,1624480748.0800843,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
31,1624480749.9395082,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
31,1624480752.0529666,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
31,1624480754.108647,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
31,1624480756.394281,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
31,1624480757.6845388,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
31,1624480759.9635792,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
31,1624480761.5955374,6,intento,akira,Mujer,22,error,The Royal Tutor,1
31,1624480763.9299617,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
31,1624480765.3277376,6,intento,akira,Mujer,22,ok,The Royal Tutor,1
31,1624480766.2212586,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
31,1624480766.5228221,6,fin,akira,Mujer,22,finalizada,,1
32,1624480771.2915921,6,inicio_partida,akira,Mujer,22,,,1
32,1624480774.2312686,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
32,1624480776.789306,6,intento,akira,Mujer,22,error,The Royal Tutor,1
32,1624480779.0179565,6,intento,akira,Mujer,22,error,Sengoku Collection (Parallel World Samurai),1
32,1624480781.4611175,6,intento,akira,Mujer,22,error,Lord Marksman and Vanadis,1
32,1624480783.6827676,6,intento,akira,Mujer,22,ok,Lord Marksman and Vanadis,1
32,1624480785.6232045,6,intento,akira,Mujer,22,error,Samurai Pizza Cats,1
32,1624480788.1240025,6,intento,akira,Mujer,22,ok,Samurai Pizza Cats,1
32,1624480790.1921527,6,intento,akira,Mujer,22,ok,Battle Girls - Time Paradox,1
32,1624480791.7583106,6,intento,akira,Mujer,22,error,We Rent Tsukumogami,1
32,1624480793.9717035,6,intento,akira,Mujer,22,ok,We Rent Tsukumogami,1
32,1624480795.5828817,6,intento,akira,Mujer,22,ok,The Royal Tutor,1
32,1624480796.6770434,6,intento,akira,Mujer,22,ok,Sengoku Collection (Parallel World Samurai),1
32,1624480796.978157,6,fin,akira,Mujer,22,finalizada,,1
33,1624480875.6496239,6,inicio_partida,FAYET,Mujer,56,,,1
33,1624480877.4542189,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
33,1624480879.3680685,6,intento,FAYET,Mujer,56,error,91 Days,1
33,1624480881.508628,6,intento,FAYET,Mujer,56,ok,91 Days,1
33,1624480883.032038,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
33,1624480885.0896566,6,intento,FAYET,Mujer,56,ok,Gifu Dodo!! Kanetsugu and Keiji,1
33,1624480886.856029,6,intento,FAYET,Mujer,56,error,Folktales from Japan,1
33,1624480888.9622574,6,intento,FAYET,Mujer,56,ok,Samurai Jam-Bakumatsu Rock,1
33,1624480890.4923797,6,intento,FAYET,Mujer,56,error,SENGOKUCHOJYUGIGA,1
33,1624480892.2080874,6,intento,FAYET,Mujer,56,ok,Folktales from Japan,1
33,1624480894.7748468,6,intento,FAYET,Mujer,56,ok,Samurai Pizza Cats,1
33,1624480896.1067975,6,intento,FAYET,Mujer,56,ok,SENGOKUCHOJYUGIGA,1
33,1624480896.408108,6,fin,FAYET,Mujer,56,finalizada,,1
34,1624480903.976984,6,inicio_partida,FAYET,Mujer,56,,,1
34,1624480906.3050525,6,intento,FAYET,Mujer,56,error,Samurai Pizza Cats,1
34,1624480908.3717308,6,intento,FAYET,Mujer,56,error,Samurai Jam-Bakumatsu Rock,1
34,1624480910.6147792,6,intento,FAYET,Mujer,56,error,91 Days,1
34,1624480912.8388472,6,intento,FAYET,Mujer,56,ok,Samurai Pizza Cats,1
34,1624480914.148658,6,intento,FAYET,Mujer,56,error,Folktales from Japan,1
34,1624480916.5279613,6,intento,FAYET,Mujer,56,ok,Samurai Jam-Bakumatsu Rock,1
34,1624480918.2125216,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
34,1624480920.3271806,6,intento,FAYET,Mujer,56,error,91 Days,1
34,1624480922.5048704,6,intento,FAYET,Mujer,56,ok,SENGOKUCHOJYUGIGA,1
34,1624480923.9422317,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
34,1624480926.3321247,6,intento,FAYET,Mujer,56,ok,91 Days,1
34,1624480928.0190341,6,intento,FAYET,Mujer,56,ok,Gifu Dodo!! Kanetsugu and Keiji,1
34,1624480929.4376159,6,intento,FAYET,Mujer,56,ok,Folktales from Japan,1
34,1624480929.739373,6,fin,FAYET,Mujer,56,finalizada,,1
35,1624480932.8401725,6,inicio_partida,FAYET,Mujer,56,,,1
35,1624480935.4817603,6,intento,FAYET,Mujer,56,error,Samurai Pizza Cats,1
35,1624480937.1578188,6,intento,FAYET,Mujer,56,error,SENGOKUCHOJYUGIGA,1
35,1624480939.1070597,6,intento,FAYET,Mujer,56,ok,SENGOKUCHOJYUGIGA,1
35,1624480940.8178713,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
35,1624480942.468519,6,intento,FAYET,Mujer,56,error,91 Days,1
35,1624480944.086288,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
35,1624480946.1745417,6,intento,FAYET,Mujer,56,ok,Samurai Pizza Cats,1
35,1624480947.6477706,6,intento,FAYET,Mujer,56,ok,Samurai Jam-Bakumatsu Rock,1
35,1624480949.4858878,6,intento,FAYET,Mujer,56,error,91 Days,1
35,1624480951.8272173,6,intento,FAYET,Mujer,56,ok,Gifu Dodo!! Kanetsugu and Keiji,1
35,1624480953.6076174,6,intento,FAYET,Mujer,56,ok,Folktales from Japan,1
35,1624480954.6360939,6,intento,FAYET,Mujer,56,ok,91 Days,1
35,1624480954.937924,6,fin,FAYET,Mujer,56,finalizada,,1
36,1624480960.959957,6,inicio_partida,FAYET,Mujer,56,,,1
36,1624480963.955953,6,intento,FAYET,Mujer,56,error,SENGOKUCHOJYUGIGA,1
36,1624480966.153197,6,intento,FAYET,Mujer,56,error,Folktales from Japan,1
36,1624480968.0856895,6,intento,FAYET,Mujer,56,error,Gifu Dodo!! Kanetsugu and Keiji,1
36,1624480970.573492,6,intento,FAYET,Mujer,56,error,Samurai Jam-Bakumatsu Rock,1
36,1624480972.695503,6,intento,FAYET,Mujer,56,ok,Folktales from Japan,1
36,1624480974.6568253,6,intento,FAYET,Mujer,56,error,Samurai Pizza Cats,1
36,1624480976.4988534,6,intento,FAYET,Mujer,56,error,91 Days,1
36,1624480978.1078117,6,intento,FAYET,Mujer,56,error,SENGOKUCHOJYUGIGA,1
36,1624480980.4328253,6,intento,FAYET,Mujer,56,error,Samurai Jam-Bakumatsu Rock,1
36,1624480982.8116267,6,intento,FAYET,Mujer,56,ok,91 Days,1
36,1624480984.5231228,6,intento,FAYET,Mujer,56,ok,Gifu Dodo!! Kanetsugu and Keiji,1
36,1624480985.8951626,6,intento,FAYET,Mujer,56,error,Samurai Pizza Cats,1
36,1624480988.266559,6,intento,FAYET,Mujer,56,ok,SENGOKUCHOJYUGIGA,1
36,1624480989.7700574,6,intento,FAYET,Mujer,56,ok,Samurai Jam-Bakumatsu Rock,1
36,1624480991.2416015,6,intento,FAYET,Mujer,56,ok,Samurai Pizza Cats,1
36,1624480991.542625,6,fin,FAYET,Mujer,56,finalizada,,1
37,1624481014.8469634,6,inicio_partida,FAYET,Mujer,56,,,1
37,1624481017.6455348,6,intento,FAYET,Mujer,56,ok,SHONEN HOLLYWOOD -HOLLY STAGE FOR 49-,1
37,1624481020.970455,6,intento,FAYET,Mujer,56,error,MARGINAL #4 the Animation,1
37,1624481022.6597736,6,intento,FAYET,Mujer,56,error,JOKER GAME,1
37,1624481025.2865112,6,intento,FAYET,Mujer,56,error,SENGOKUCHOJYUGIGA,1
37,1624481027.1585464,6,intento,FAYET,Mujer,56,ok,SENGOKUCHOJYUGIGA,1
37,1624481028.5816176,6,intento,FAYET,Mujer,56,error,Ghost Slayers Ayashi,1
37,1624481030.4119725,6,intento,FAYET,Mujer,56,ok,JOKER GAME,1
37,1624481032.1662486,6,intento,FAYET,Mujer,56,error,MARGINAL #4 the Animation,1
37,1624481034.9763176,6,intento,FAYET,Mujer,56,error,Starlight Promises,1
37,1624481038.3200343,6,intento,FAYET,Mujer,56,ok,MARGINAL #4 the Animation,1
37,1624481040.546911,6,intento,FAYET,Mujer,56,error,Starlight Promises,1
37,1624481042.3981173,6,intento,FAYET,Mujer,56,ok,Starlight Promises,1
37,1624481043.64191,6,intento,FAYET,Mujer,56,ok,Ghost Slayers Ayashi,1
37,1624481043.9435816,6,fin,FAYET,Mujer,56,finalizada,,1
38,1624481065.9019008,12,inicio_partida,FAYET,Mujer,56,,,2
38,1624481067.693078,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
38,1624481069.4871783,12,intento,FAYET,Mujer,56,error,Tono to Issho,2
38,1624481071.8358567,12,intento,FAYET,Mujer,56,ok,Utakoi,2
38,1624481073.658815,12,intento,FAYET,Mujer,56,ok,Thermae Romae,2
38,1624481075.3640456,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481077.3246796,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
38,1624481079.0941303,12,intento,FAYET,Mujer,56,error,IDOLiSH7,2
38,1624481080.7704568,12,intento,FAYET,Mujer,56,error,Tono to Issho,2
38,1624481082.4260075,12,intento,FAYET,Mujer,56,error,Drifters,2
38,1624481084.3145802,12,intento,FAYET,Mujer,56,ok,Meiji Tokyo Renka,2
38,1624481085.9066496,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481087.6764605,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
38,1624481089.4577396,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
38,1624481091.1974988,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481093.072474,12,intento,FAYET,Mujer,56,error,IDOLiSH7,2
38,1624481095.1078782,12,intento,FAYET,Mujer,56,error,Tono to Issho,2
38,1624481097.1063735,12,intento,FAYET,Mujer,56,ok,Bungo Stray Dogs,2
38,1624481099.2426379,12,intento,FAYET,Mujer,56,error,Rurouni Kenshin,2
38,1624481100.941333,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481103.5448442,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
38,1624481107.4154248,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481110.1945884,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
38,1624481112.2242742,12,intento,FAYET,Mujer,56,ok,Folktales from Japan,2
38,1624481113.7093487,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481115.6382596,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
38,1624481117.6700199,12,intento,FAYET,Mujer,56,ok,Tono to Issho,2
38,1624481119.7297888,12,intento,FAYET,Mujer,56,ok,Drifters,2
38,1624481122.6112487,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
38,1624481124.713246,12,intento,FAYET,Mujer,56,ok,Angolmois: Record of Mongol Invasion,2
38,1624481126.799368,12,intento,FAYET,Mujer,56,ok,Thunderbolt Fantasy,2
38,1624481128.4110885,12,intento,FAYET,Mujer,56,error,Mushibugyo,2
38,1624481130.4339664,12,intento,FAYET,Mujer,56,ok,IDOLiSH7,2
38,1624481132.460715,12,intento,FAYET,Mujer,56,error,Rurouni Kenshin,2
38,1624481134.4408512,12,intento,FAYET,Mujer,56,ok,Rurouni Kenshin,2
38,1624481135.8326635,12,intento,FAYET,Mujer,56,ok,Mushibugyo,2
38,1624481136.134411,12,fin,FAYET,Mujer,56,finalizada,,2
39,1624481141.1327236,12,inicio_partida,FAYET,Mujer,56,,,2
39,1624481146.5295987,12,intento,FAYET,Mujer,56,error,Thermae Romae,2
39,1624481148.4372113,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
39,1624481150.6602957,12,intento,FAYET,Mujer,56,error,Drifters,2
39,1624481152.595384,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
39,1624481154.438567,12,intento,FAYET,Mujer,56,error,Meiji Tokyo Renka,2
39,1624481156.7353513,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
39,1624481158.449741,12,intento,FAYET,Mujer,56,error,IDOLiSH7,2
39,1624481160.4428732,12,intento,FAYET,Mujer,56,error,Mushibugyo,2
39,1624481162.4822226,12,intento,FAYET,Mujer,56,error,Utakoi,2
39,1624481164.8916495,12,intento,FAYET,Mujer,56,error,Meiji Tokyo Renka,2
39,1624481167.9001298,12,intento,FAYET,Mujer,56,error,Thermae Romae,2
39,1624481169.8304343,12,intento,FAYET,Mujer,56,error,Drifters,2
39,1624481171.6365817,12,intento,FAYET,Mujer,56,ok,Tono to Issho,2
39,1624481173.3559966,12,intento,FAYET,Mujer,56,error,Drifters,2
39,1624481175.3478353,12,intento,FAYET,Mujer,56,error,Utakoi,2
39,1624481177.7243152,12,intento,FAYET,Mujer,56,ok,Angolmois: Record of Mongol Invasion,2
39,1624481180.429322,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
39,1624481182.2596126,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
39,1624481185.0267024,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
39,1624481186.970163,12,intento,FAYET,Mujer,56,error,IDOLiSH7,2
39,1624481189.2882342,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
39,1624481191.8108423,12,intento,FAYET,Mujer,56,error,Drifters,2
39,1624481193.7764773,12,intento,FAYET,Mujer,56,error,IDOLiSH7,2
39,1624481195.5369582,12,intento,FAYET,Mujer,56,error,Folktales from Japan,2
39,1624481197.399369,12,intento,FAYET,Mujer,56,error,Meiji Tokyo Renka,2
39,1624481199.5067139,12,intento,FAYET,Mujer,56,error,Rurouni Kenshin,2
39,1624481201.4413085,12,intento,FAYET,Mujer,56,ok,Rurouni Kenshin,2
39,1624481203.1947176,12,intento,FAYET,Mujer,56,error,Mushibugyo,2
39,1624481205.2129257,12,intento,FAYET,Mujer,56,ok,Mushibugyo,2
39,1624481206.6645591,12,intento,FAYET,Mujer,56,ok,Utakoi,2
39,1624481209.2963605,12,intento,FAYET,Mujer,56,ok,Thunderbolt Fantasy,2
39,1624481211.4489706,12,intento,FAYET,Mujer,56,error,Drifters,2
39,1624481214.177874,12,intento,FAYET,Mujer,56,ok,Drifters,2
39,1624481216.150574,12,intento,FAYET,Mujer,56,error,Thermae Romae,2
39,1624481217.9958205,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
39,1624481220.001738,12,intento,FAYET,Mujer,56,ok,Thermae Romae,2
39,1624481221.1653035,12,fin,FAYET,Mujer,56,timeout,,2
40,1624481453.2545285,12,inicio_partida,FAYET,Mujer,56,,,2
40,1624481454.2061214,12,intento,FAYET,Mujer,56,error,Folktales from Japan,2
40,1624481456.1340563,12,intento,FAYET,Mujer,56,error,Tono to Issho,2
40,1624481458.2239344,12,intento,FAYET,Mujer,56,error,Thermae Romae,2
40,1624481460.0203078,12,intento,FAYET,Mujer,56,error,Rurouni Kenshin,2
40,1624481461.7514722,12,intento,FAYET,Mujer,56,error,Meiji Tokyo Renka,2
40,1624481464.3507674,12,intento,FAYET,Mujer,56,error,Utakoi,2
40,1624481466.0609334,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
40,1624481468.8283644,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
40,1624481471.5985463,12,intento,FAYET,Mujer,56,ok,Utakoi,2
40,1624481474.1971817,12,intento,FAYET,Mujer,56,error,Meiji Tokyo Renka,2
40,1624481476.5243356,12,intento,FAYET,Mujer,56,error,Folktales from Japan,2
40,1624481478.9540071,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
40,1624481480.9623678,12,intento,FAYET,Mujer,56,ok,Tono to Issho,2
40,1624481483.7059548,12,intento,FAYET,Mujer,56,error,Thermae Romae,2
40,1624481486.145501,12,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,2
40,1624481488.0688274,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
40,1624481489.7751245,12,intento,FAYET,Mujer,56,error,Meiji Tokyo Renka,2
40,1624481492.346356,12,intento,FAYET,Mujer,56,ok,Meiji Tokyo Renka,2
40,1624481494.3646274,12,intento,FAYET,Mujer,56,error,Rurouni Kenshin,2
40,1624481496.2299268,12,intento,FAYET,Mujer,56,error,Folktales from Japan,2
40,1624481499.010908,12,intento,FAYET,Mujer,56,error,Folktales from Japan,2
40,1624481500.6520927,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
40,1624481502.8991153,12,intento,FAYET,Mujer,56,ok,Folktales from Japan,2
40,1624481504.7664142,12,intento,FAYET,Mujer,56,error,IDOLiSH7,2
40,1624481507.050795,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
40,1624481509.052567,12,intento,FAYET,Mujer,56,ok,IDOLiSH7,2
40,1624481510.6977522,12,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,2
40,1624481513.218349,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
40,1624481515.386189,12,intento,FAYET,Mujer,56,error,Thermae Romae,2
40,1624481517.7021172,12,intento,FAYET,Mujer,56,ok,Mushibugyo,2
40,1624481519.1867812,12,intento,FAYET,Mujer,56,error,Bungo Stray Dogs,2
